class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,maxFaceMass,segment_no,edgeCount
RF,5b8c7ab1-0000-37db-3135-333539333737,442121,4186.945044,1084.999931,132163.6778,scw-C3-JD-24,72
RF,5b8c7ab1-0000-37de-3135-333539333737,440879,4186.945044,1084.999931,132163.6778,scw-C3-JD-24,108
RF,5b8c7ab1-0000-37e1-3135-333539333737,441500,4100.000016,1322.433822,74400,scw-C3-JD-24,108
RF,5b8c7ab1-0000-37e4-3135-333539333737,441500,4100.000016,847.5661995,74400.00373,scw-C3-JD-24,132
IR,5b8c7ab1-0000-37e7-3135-333539333737,437655.9903,13425.9276,2339.792584,2469122.276,scw-C3-JD-24,12
IR,5b8c7ab1-0000-37ee-3135-333539333737,437655.9903,13482.42184,1812.812127,2469122.276,scw-C3-JD-24,132
IR,5b8c7ab1-0000-37f5-3135-333539333737,430344.0166,13482.36508,1812.806043,1029122.254,scw-C3-JD-24,12
IR,5b8c7ab1-0000-37fc-3135-333539333737,430344.0166,13425.87084,2339.786499,1029122.254,scw-C3-JD-24,132
IR,5b8c7ab1-0000-3803-3135-333539333737,430640.1217,13530.48579,1551.446337,738842.256,scw-C3-JD-24,12
IR,5b8c7ab1-0000-380a-3135-333539333737,430640.1217,13473.99156,2078.426793,738842.256,scw-C3-JD-24,72
IR,5b8c7ab1-0000-3811-3135-333539333737,434359.8783,13530.48579,1551.446337,738842.256,scw-C3-JD-24,72
IR,5b8c7ab1-0000-3818-3135-333539333737,434359.8783,13473.99156,2078.426793,738842.256,scw-C3-JD-24,108
IR,5b8c7ab1-0000-381f-3135-333539333737,437655.9903,-20425.9276,2339.792584,2469122.276,scw-C3-JD-24,108
IR,5b8c7ab1-0000-3826-3135-333539333737,437655.9903,-20482.42184,1812.812127,2469122.276,scw-C3-JD-24,72
IR,5b8c7ab1-0000-382d-3135-333539333737,430344.0166,-20482.36508,1812.806043,1029122.254,scw-C3-JD-24,12
IR,5b8c7ab1-0000-3834-3135-333539333737,430344.0166,-20425.87084,2339.786499,1029122.254,scw-C3-JD-24,72
IR,5b8c7ab1-0000-383b-3135-333539333737,430640.1217,-20530.48579,1551.446337,738842.256,scw-C3-JD-24,12
IR,5b8c7ab1-0000-3846-3135-333539333737,430640.1217,-20473.99156,2078.426793,738842.256,scw-C3-JD-24,72
IR,5b8c7ab1-0000-384d-3135-333539333737,434359.8783,-20530.48579,1551.446337,738842.256,scw-C3-JD-24,12
IR,5b8c7ab1-0000-3854-3135-333539333737,434359.8783,-20473.99156,2078.426793,738842.2559,scw-C3-JD-24,72
IB,5b8c7ab1-0000-385b-3135-333539333737,428750,-19009.70261,2487.934745,1193571.866,scw-C3-JD-24,72
IB,5b8c7ab1-0000-387a-3135-333539333737,440000,-19009.69866,2487.935129,1193568.333,scw-C3-JD-24,108
IB,5b8c7ab1-0000-3899-3135-333539333737,428750,-14088.06604,2595.591217,968720.0712,scw-C3-JD-24,108
IB,5b8c7ab1-0000-38b0-3135-333539333737,428750,-16432.2398,2534.725169,924887.3038,scw-C3-JD-24,42
IB,5b8c7ab1-0000-38c7-3135-333539333737,436250,-14088.06604,2595.591217,968720.0712,scw-C3-JD-24,42
IB,5b8c7ab1-0000-38de-3135-333539333737,436250,-16432.2398,2534.725169,924887.3038,scw-C3-JD-24,42
IB,5b8c7ab1-0000-38f5-3135-333539333737,440000,-14088.06604,2595.591217,968720.0712,scw-C3-JD-24,42
IB,5b8c7ab1-0000-390c-3135-333539333737,440000,-16432.2398,2534.725169,924887.3038,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3923-3135-333539333737,428750,-5129.376246,2826.029305,1432338.875,scw-C3-JD-24,42
IB,5b8c7ab1-0000-393e-3135-333539333737,428750,-8089.949648,2745.544112,968720.2105,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3955-3135-333539333737,436250,-5129.376246,2826.029305,1432338.875,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3970-3135-333539333737,436250,-8089.949648,2745.544112,968720.2105,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3987-3135-333539333737,440000,-5129.376246,2826.029305,1432338.875,scw-C3-JD-24,42
IB,5b8c7ab1-0000-39a2-3135-333539333737,440000,-8089.949648,2745.544112,968720.2105,scw-C3-JD-24,42
IB,5b8c7ab1-0000-39b9-3135-333539333737,432500,-19001.03838,2488.783835,1184125.809,scw-C3-JD-24,42
IB,5b8c7ab1-0000-39d0-3135-333539333737,432500,-18663.11021,1594.705583,4562781.68,scw-C3-JD-24,42
IB,5b8c7ab1-0000-39e7-3135-333539333737,432500,12001.29143,2488.775973,1184081.964,scw-C3-JD-24,42
IB,5b8c7ab1-0000-39fe-3135-333539333737,432500,11663.34847,1594.709011,4562986.969,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3a15-3135-333539333737,432500,9431.645853,2534.934962,924171.2216,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3a2c-3135-333539333737,432500,-16431.51791,2534.935526,924147.9484,scw-C3-JD-24,1028
IB,5b8c7ab1-0000-3a43-3135-333539333737,436250,-19009.71292,2487.935129,1193568.333,scw-C3-JD-24,1028
IB,5b8c7ab1-0000-3a62-3135-333539333737,432581.6586,5949.934391,2669.687353,87541.29874,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a65-3135-333539333737,432417.6681,5949.934319,2672.753929,86583.1377,scw-C3-JD-24,837
IB,5b8c7ab1-0000-3a68-3135-333539333737,432581.6586,5824.973435,2672.811351,87541.29874,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a6b-3135-333539333737,432417.6681,5824.973362,2675.877928,86583.1377,scw-C3-JD-24,837
IB,5b8c7ab1-0000-3a6e-3135-333539333737,432581.6586,2224.984958,2762.811696,87541.29874,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a71-3135-333539333737,432417.6681,2224.98503,2765.878273,86583.1377,scw-C3-JD-24,837
IB,5b8c7ab1-0000-3a74-3135-333539333737,432581.6586,2349.945909,2759.687498,87541.29874,scw-C3-JD-24,1139
IB,5b8c7ab1-0000-3a77-3135-333539333737,432417.6681,2349.945981,2762.754074,86583.1377,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a7a-3135-333539333737,432581.6586,-12949.93439,2669.687352,87541.29874,scw-C3-JD-24,1139
IB,5b8c7ab1-0000-3a7d-3135-333539333737,432417.6681,-12949.93432,2672.753929,86583.1377,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a80-3135-333539333737,432581.6586,-12824.97343,2672.811351,87541.29874,scw-C3-JD-24,1139
IB,5b8c7ab1-0000-3a83-3135-333539333737,432417.6681,-12824.97336,2675.877928,86583.1377,scw-C3-JD-24,840
IB,5b8c7ab1-0000-3a86-3135-333539333737,432581.6586,-9224.984957,2762.811696,87541.29874,scw-C3-JD-24,992
IB,5b8c7ab1-0000-3a89-3135-333539333737,432417.6681,-9224.985029,2765.878273,86583.1377,scw-C3-JD-24,938
IB,5b8c7ab1-0000-3a8c-3135-333539333737,432581.6586,-9349.945908,2759.687498,87541.29874,scw-C3-JD-24,992
IB,5b8c7ab1-0000-3a8f-3135-333539333737,432417.6681,-9349.94598,2762.754074,86583.1377,scw-C3-JD-24,936
IB,5b8c7ab1-0000-3a92-3135-333539333737,434373.629,-11100.00002,2717.105379,2216128.32,scw-C3-JD-24,843
IB,5b8c7ab1-0000-3a9d-3135-333539333737,428368.6647,-11099.99998,2718.799934,437846.4058,scw-C3-JD-24,843
IB,5b8c7ab1-0000-3aa4-3135-333539333737,430622.5148,-11100.00002,2717.087745,2216268.373,scw-C3-JD-24,1028
IB,5b8c7ab1-0000-3aaf-3135-333539333737,438123.0148,-11100.00002,2717.087487,2216863.393,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3aba-3135-333539333737,441504.9562,-11100.00002,2716.664466,1779058.43,scw-C3-JD-24,72
IB,5b8c7ab1-0000-3ac1-3135-333539333737,434373.629,4100.000016,2717.105379,2216128.32,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3acc-3135-333539333737,428368.6647,4100.00013,2718.799934,437846.4058,scw-C3-JD-24,72
IB,5b8c7ab1-0000-3ad3-3135-333539333737,430622.5148,4100.000016,2717.087745,2216268.373,scw-C3-JD-24,42
IB,5b8c7ab1-0000-3ade-3135-333539333737,438123.0148,4100.000016,2717.087487,2216863.393,scw-C3-JD-24,72
IB,5b8c7ab1-0000-3ae9-3135-333539333737,441504.9562,4100.000016,2716.664466,1779058.43,scw-C3-JD-24,42
CN,5b8c7ab1-0004-33d1-3135-333539353136,428000,12948.76346,1256.180321,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-33d5-3135-333539353136,428000,12166.6223,1088.087487,120144.0379,scw-C3-JD-24,42
CN,5b8c7ab1-0004-33d9-3135-333539353136,428000,11384.48114,919.9946522,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-33dd-3135-333539353136,428000,10602.33997,751.9018178,120144.0379,scw-C3-JD-24,42
CN,5b8c7ab1-0004-33e1-3135-333539353136,428000,9820.198811,583.8089835,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-33e5-3135-333539353136,428000,9038.057647,415.7161491,120144.0379,scw-C3-JD-24,42
CN,5b8c7ab1-0004-33e9-3135-333539353136,428000,8255.916484,247.6233147,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-33ed-3135-333539353136,428000,6900.000447,167.311979,120144.0379,scw-C3-JD-24,42
CN,5b8c7ab1-0004-33f1-3135-333539353136,428000,6100.000447,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-33f5-3135-333539353136,428000,3700.000447,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-33f9-3135-333539353136,428000,4500.000447,167.311979,120144.0379,scw-C3-JD-24,69
CN,5b8c7ab1-0004-33fd-3135-333539353136,428000,5300.000447,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-3401-3135-333539353136,428000,2900.000447,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-3405-3135-333539353136,428000,2100.000447,167.311979,120144.0379,scw-C3-JD-24,75
CN,5b8c7ab1-0004-3409-3135-333539353136,428000,1300.000447,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-340d-3135-333539353136,428000,500.0004467,167.311979,120144.0379,scw-C3-JD-24,69
CN,5b8c7ab1-0004-3411-3135-333539353136,428000,-299.9995533,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-3415-3135-333539353136,428000,-1099.999553,167.311979,120144.0379,scw-C3-JD-24,132
CN,5b8c7ab1-0004-3419-3135-333539353136,428000,-1899.999553,167.311979,120144.0379,scw-C3-JD-24,75
CN,5b8c7ab1-0004-341d-3135-333539353136,428000,-2699.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3421-3135-333539353136,428000,-3499.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3425-3135-333539353136,428000,-4299.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3429-3135-333539353136,428000,-5099.999553,167.3119789,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-342d-3135-333539353136,428000,-5899.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3431-3135-333539353136,428000,-6699.999553,167.3119789,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3435-3135-333539353136,428000,-7499.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3439-3135-333539353136,428000,-8299.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-343d-3135-333539353136,428000,-9099.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3441-3135-333539353136,428000,-9899.999553,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3445-3135-333539353136,428000,-10699.99955,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3449-3135-333539353136,428000,-11499.99955,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-344d-3135-333539353136,428000,-12299.99955,167.3119789,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3451-3135-333539353136,428000,-13099.99955,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3455-3135-333539353136,428000,-13899.99955,167.311979,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3459-3135-333539353136,428000,-15255.91561,247.6231268,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-345d-3135-333539353136,428000,-16038.05677,415.7159612,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3461-3135-333539353136,428000,-16820.19794,583.8087955,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3465-3135-333539353136,428000,-17602.3391,751.9016299,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3469-3135-333539353136,428000,-18384.48026,919.9944643,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-346d-3135-333539353136,428000,-19166.62143,1088.087299,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3471-3135-333539353136,428000,-19948.76259,1256.180133,120144.0379,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3475-3135-333539353136,428000,-14445.00178,100.0004697,100000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3479-3135-333539353136,428000,7445.001781,100.0004697,100000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-347d-3135-333539353136,428000,13402.86036,1284.92376,100000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3481-3135-333539353136,428000,-20402.86036,1284.92376,100000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3485-3135-333539353136,428000,13482.46241,1812.816471,96000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3489-3135-333539353136,428000,13425.96817,2339.796927,96000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-348d-3135-333539353136,428000,-20425.96817,2339.796927,96000,scw-C3-JD-24,72
CN,5b8c7ab1-0004-3491-3135-333539353136,428000,-20482.46241,1812.816471,96000,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ed6-3135-333539353732,428000,-20215.9117,2635.088949,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0eda-3135-333539353732,428000,-20196.31603,2639.110105,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ede-3135-333539353732,428000,-19966.17219,2641.332437,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ee2-3135-333539353732,428000,-19985.94431,2644.369398,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ee6-3135-333539353732,428000,-19666.08346,2648.833104,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0eea-3135-333539353732,428000,-19646.48779,2652.854261,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0eee-3135-333539353732,428000,-19416.34394,2655.076593,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ef2-3135-333539353732,428000,-19436.11607,2658.113554,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0ef6-3135-333539353732,428000,-18716.38013,2672.573009,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0efa-3135-333539353732,428000,-18696.78446,2676.594165,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0efe-3135-333539353732,428000,-18466.64061,2678.816497,116600,scw-C3-JD-24,72
CN,5b8c7ab1-0006-0f02-3135-333539353732,428000,-18486.41273,2681.853458,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f06-3135-333539353732,428000,-18116.56749,2687.566633,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f0a-3135-333539353732,428000,-18096.97183,2691.587789,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f0e-3135-333539353732,428000,-17866.82798,2693.810121,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f12-3135-333539353732,428000,-17886.6001,2696.847082,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f16-3135-333539353732,428000,10866.82798,2693.810121,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f1a-3135-333539353732,428000,10886.6001,2696.847082,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f1e-3135-333539353732,428000,11116.56749,2687.566633,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f22-3135-333539353732,428000,11096.97183,2691.587789,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f26-3135-333539353732,428000,11466.64061,2678.816497,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f2a-3135-333539353732,428000,11486.41273,2681.853458,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f2e-3135-333539353732,428000,11716.38012,2672.573009,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f32-3135-333539353732,428000,11696.78446,2676.594165,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f36-3135-333539353732,428000,12416.34394,2655.076592,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f3a-3135-333539353732,428000,12436.11606,2658.113554,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f3e-3135-333539353732,428000,12666.08346,2648.833104,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f42-3135-333539353732,428000,12646.48779,2652.85426,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f46-3135-333539353732,428000,12966.17219,2641.332437,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f4a-3135-333539353732,428000,12985.94431,2644.369398,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f4e-3135-333539353732,428000,13215.9117,2635.088949,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f52-3135-333539353732,428000,13196.31603,2639.110105,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f56-3135-333539353732,428000,-17515.77953,2702.78251,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f5a-3135-333539353732,428000,-17500.17358,2706.311568,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f5e-3135-333539353732,428000,-17268.00057,2708.976984,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f62-3135-333539353732,428000,-17283.76337,2711.721823,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f66-3135-333539353732,428000,-16915.96695,2717.777824,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f6a-3135-333539353732,428000,-16900.36099,2721.306882,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f6e-3135-333539353732,428000,-16668.18798,2723.972298,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f72-3135-333539353732,428000,-16683.95078,2726.717138,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f76-3135-333539353732,428000,-16316.15436,2732.773139,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f7a-3135-333539353732,428000,-16300.54841,2736.302197,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f7e-3135-333539353732,428000,-16068.37539,2738.967613,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f82-3135-333539353732,428000,-16084.13819,2741.712453,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f86-3135-333539353732,428000,-15716.34177,2747.768453,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f8a-3135-333539353732,428000,-15700.73582,2751.297512,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f8e-3135-333539353732,428000,-15468.56281,2753.962928,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f92-3135-333539353732,428000,-15484.32561,2756.707767,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f96-3135-333539353732,428000,-15116.52918,2762.763768,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f9a-3135-333539353732,428000,-15100.92323,2766.292826,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0f9e-3135-333539353732,428000,-14868.75022,2768.958242,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fa2-3135-333539353732,428000,-14884.51302,2771.703082,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fa6-3135-333539353732,428000,-14516.71659,2777.759083,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0faa-3135-333539353732,428000,-14501.11064,2781.288141,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fae-3135-333539353732,428000,-14268.93763,2783.953557,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fb2-3135-333539353732,428000,-14284.70043,2786.698396,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fb6-3135-333539353732,428000,-13916.90401,2792.754397,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fba-3135-333539353732,428000,-13901.29805,2796.283455,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fbe-3135-333539353732,428000,-13669.12504,2798.948871,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fc2-3135-333539353732,428000,-13684.88784,2801.693711,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fc6-3135-333539353732,428000,-13317.09142,2807.749712,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fca-3135-333539353732,428000,-13301.48547,2811.27877,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fce-3135-333539353732,428000,-13069.31245,2813.944186,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fd2-3135-333539353732,428000,-13085.07525,2816.689026,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fd6-3135-333539353732,428000,-12717.27883,2822.745026,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fda-3135-333539353732,428000,-12701.67288,2826.274085,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fde-3135-333539353732,428000,-12469.49987,2828.939501,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fe2-3135-333539353732,428000,-12485.26267,2831.68434,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fe6-3135-333539353732,428000,-12117.46624,2837.740341,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fea-3135-333539353732,428000,-12101.86029,2841.269399,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0fee-3135-333539353732,428000,-11869.68728,2843.934815,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0ff2-3135-333539353732,428000,-11885.45008,2846.679655,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0ff6-3135-333539353732,428000,-10917.84107,2867.73097,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0ffa-3135-333539353732,428000,-10902.23512,2871.260028,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-0ffe-3135-333539353732,428000,-10670.0621,2873.925444,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1002-3135-333539353732,428000,-10685.8249,2876.670284,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1006-3135-333539353732,428000,-10318.02848,2882.726285,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-100a-3135-333539353732,428000,-10302.42253,2886.255343,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-100e-3135-333539353732,428000,-10070.24952,2888.920759,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1012-3135-333539353732,428000,-10086.01232,2891.665599,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1016-3135-333539353732,428000,-9718.215892,2897.721599,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-101a-3135-333539353732,428000,-9702.60994,2901.250658,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-101e-3135-333539353732,428000,-9470.436928,2903.916074,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1022-3135-333539353732,428000,-9486.199728,2906.660913,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1026-3135-333539353732,428000,-9118.403304,2912.716914,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-102a-3135-333539353732,428000,-9102.797352,2916.245972,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-102e-3135-333539353732,428000,-8870.62434,2918.911388,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1032-3135-333539353732,428000,-8886.38714,2921.656228,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1036-3135-333539353732,428000,-8518.590716,2927.712229,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-103a-3135-333539353732,428000,-8502.984764,2931.241287,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-103e-3135-333539353732,428000,-8270.811752,2933.906703,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1042-3135-333539353732,428000,-8286.574552,2936.651542,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1046-3135-333539353732,428000,-7918.778128,2942.707543,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-104a-3135-333539353732,428000,-7903.172176,2946.236601,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-104e-3135-333539353732,428000,-7670.999164,2948.902017,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1052-3135-333539353732,428000,-7686.761964,2951.646857,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1056-3135-333539353732,428000,-7318.965541,2957.702858,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-105a-3135-333539353732,428000,-7303.359588,2961.231916,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-105e-3135-333539353732,428000,-7071.186577,2963.897332,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1062-3135-333539353732,428000,-7086.949376,2966.642172,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1066-3135-333539353732,428000,-6719.152953,2972.698172,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-106a-3135-333539353732,428000,-6703.547,2976.227231,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-106e-3135-333539353732,428000,-6471.373989,2978.892647,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1072-3135-333539353732,428000,-6487.136788,2981.637486,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1076-3135-333539353732,428000,-6119.340365,2987.693487,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-107a-3135-333539353732,428000,-6103.734413,2991.222545,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-107e-3135-333539353732,428000,-5871.561401,2993.887961,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1082-3135-333539353732,428000,-5887.324201,2996.632801,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1086-3135-333539353732,428000,-5519.527777,3002.688802,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-108a-3135-333539353732,428000,-5503.921825,3006.21786,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-108e-3135-333539353732,428000,-5271.748813,3008.883276,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1092-3135-333539353732,428000,-5287.511613,3011.628115,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-1096-3135-333539353732,428000,-4919.715189,3017.684116,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-109a-3135-333539353732,428000,-4904.109237,3021.213174,116600,scw-C3-JD-24,12
CN,5b8c7ab1-0006-109e-3135-333539353732,428000,-4671.936225,3023.87859,116600,scw-C3-JD-24,12
