class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,edgeCount,edgeLenSum,segment_no
IB,5b8c7ab1-0002-d081-3135-333539343038,617000,12009.69891,2487.936189,2496125.749,1193575.972,1028,25525.9348,scw-C3-JD-27
IB,5b8c7ab1-0002-d0a0-3135-333539343038,628250,7088.066041,2595.591229,2033668.66,968720.0712,840,22045.70361,scw-C3-JD-27
IB,5b8c7ab1-0002-d0b7-3135-333539343038,628250,9432.239796,2534.725169,1944524.224,924887.3038,837,21739.92319,scw-C3-JD-27
IB,5b8c7ab1-0002-d0ce-3135-333539343038,620750,7088.066041,2595.591229,2033668.66,968720.0712,840,22045.70361,scw-C3-JD-27
IB,5b8c7ab1-0002-d0e5-3135-333539343038,620750,9432.239796,2534.725169,1944524.224,924887.3038,837,21739.92319,scw-C3-JD-27
IB,5b8c7ab1-0002-d0fc-3135-333539343038,617000,7088.066041,2595.591229,2033668.66,968720.0712,840,22045.70361,scw-C3-JD-27
IB,5b8c7ab1-0002-d113-3135-333539343038,617000,9432.239796,2534.725169,1944524.224,924887.3038,837,21739.92319,scw-C3-JD-27
IB,5b8c7ab1-0002-d12a-3135-333539343038,628250,-1870.62401,2826.029377,2994141.03,1432339.544,1139,29941.13021,scw-C3-JD-27
IB,5b8c7ab1-0002-d145-3135-333539343038,628250,1089.949648,2745.544112,2033668.945,968720.2105,840,22045.70472,scw-C3-JD-27
IB,5b8c7ab1-0002-d15c-3135-333539343038,620750,-1870.62401,2826.029377,2994141.03,1432339.544,1139,29941.13021,scw-C3-JD-27
IB,5b8c7ab1-0002-d177-3135-333539343038,620750,1089.949648,2745.544112,2033668.945,968720.2105,840,22045.70472,scw-C3-JD-27
IB,5b8c7ab1-0002-d18e-3135-333539343038,617000,-1870.62401,2826.029377,2994141.03,1432339.544,1139,29941.13021,scw-C3-JD-27
IB,5b8c7ab1-0002-d1a9-3135-333539343038,617000,1089.949648,2745.544112,2033668.945,968720.2105,840,22045.70472,scw-C3-JD-27
IB,5b8c7ab1-0002-d1c0-3135-333539343038,624500,12001.03865,2488.784896,2541301.362,1184133.122,992,27225.7287,scw-C3-JD-27
IB,5b8c7ab1-0002-d1d7-3135-333539343038,624500,11663.11035,1594.70557,9329258.828,4562782.562,938,30639.79533,scw-C3-JD-27
IB,5b8c7ab1-0002-d1ee-3135-333539343038,624500,-19001.29114,2488.77488,2541181.709,1184074.059,992,27355.17099,scw-C3-JD-27
IB,5b8c7ab1-0002-d205-3135-333539343038,624500,-18663.34833,1594.709024,9329671.291,4562986.081,936,30454.39104,scw-C3-JD-27
IB,5b8c7ab1-0002-d21c-3135-333539343038,624500,-16431.64585,2534.934962,1962042.98,924171.2216,843,22322.08944,scw-C3-JD-27
IB,5b8c7ab1-0002-d233-3135-333539343038,624500,9431.517906,2534.935526,1961995.434,924147.9484,843,22321.92281,scw-C3-JD-27
IB,5b8c7ab1-0002-d24a-3135-333539343038,620750,12009.71317,2487.936189,2496125.749,1193575.972,1028,25525.9348,scw-C3-JD-27
IB,5b8c7ab1-0002-d269-3135-333539343038,624418.3414,-12949.93439,2669.687352,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d26c-3135-333539343038,624582.3319,-12949.93432,2672.753929,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d26f-3135-333539343038,624418.3414,-12824.97343,2672.811351,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d272-3135-333539343038,624582.3319,-12824.97336,2675.877928,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d275-3135-333539343038,624418.3414,-9224.984958,2762.811696,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d278-3135-333539343038,624582.3319,-9224.98503,2765.878273,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d27b-3135-333539343038,624418.3414,-9349.945909,2759.687498,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d27e-3135-333539343038,624582.3319,-9349.945981,2762.754074,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d281-3135-333539343038,624418.3414,5949.93439,2669.687353,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d284-3135-333539343038,624582.3319,5949.934318,2672.753929,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d287-3135-333539343038,624418.3414,5824.973433,2672.811351,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d28a-3135-333539343038,624582.3319,5824.973361,2675.877928,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d28d-3135-333539343038,624418.3414,2224.984957,2762.811696,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d290-3135-333539343038,624582.3319,2224.985029,2765.878273,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d293-3135-333539343038,624418.3414,2349.945908,2759.687498,189731.7391,87541.29874,42,3069.828335,scw-C3-JD-27
IB,5b8c7ab1-0002-d296-3135-333539343038,624582.3319,2349.94598,2762.754074,187664.6307,86583.13771,72,3139.671064,scw-C3-JD-27
IB,5b8c7ab1-0002-d299-3135-333539343038,622626.371,4100.000016,2717.105377,4535466.015,2216128.332,132,17729.55861,scw-C3-JD-27
IB,5b8c7ab1-0002-d2a4-3135-333539343038,628631.3472,4100.000075,2718.804276,907323.559,437804.8146,69,5561.654989,scw-C3-JD-27
IB,5b8c7ab1-0002-d2ab-3135-333539343038,626377.4852,4100.000016,2717.087745,4535746.098,2216268.373,132,17729.55858,scw-C3-JD-27
IB,5b8c7ab1-0002-d2b6-3135-333539343038,618876.9852,4100.000016,2717.087487,4536960.136,2216863.393,132,17733.55842,scw-C3-JD-27
IB,5b8c7ab1-0002-d2c1-3135-333539343038,615495.0438,4100.000016,2716.664466,3643916.278,1779058.43,75,14599.90306,scw-C3-JD-27
IB,5b8c7ab1-0002-d2c8-3135-333539343038,622626.371,-11100.00002,2717.105377,4535466.015,2216128.332,132,17729.55861,scw-C3-JD-27
IB,5b8c7ab1-0002-d2d3-3135-333539343038,628631.3472,-11100.00003,2718.804276,907323.559,437804.8146,69,5561.654989,scw-C3-JD-27
IB,5b8c7ab1-0002-d2da-3135-333539343038,626377.4852,-11100.00002,2717.087745,4535746.098,2216268.373,132,17729.55858,scw-C3-JD-27
IB,5b8c7ab1-0002-d2e5-3135-333539343038,618876.9852,-11100.00002,2717.087487,4536960.136,2216863.393,132,17733.55842,scw-C3-JD-27
IB,5b8c7ab1-0002-d2f0-3135-333539343038,615495.0438,-11100.00002,2716.664466,3643916.278,1779058.43,75,14599.90306,scw-C3-JD-27
CN,5b8c7ab1-0005-101a-3135-333539353435,629000,12948.76346,1256.180321,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-101e-3135-333539353435,629000,12166.6223,1088.087487,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1022-3135-333539353435,629000,11384.48114,919.9946522,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1026-3135-333539353435,629000,10602.33997,751.9018178,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-102a-3135-333539353435,629000,9820.198811,583.8089835,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-102e-3135-333539353435,629000,9038.057647,415.7161491,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1032-3135-333539353435,629000,8255.916484,247.6233147,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1036-3135-333539353435,629000,6900.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-103a-3135-333539353435,629000,6100.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-103e-3135-333539353435,629000,3700.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1042-3135-333539353435,629000,4500.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1046-3135-333539353435,629000,5300.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-104a-3135-333539353435,629000,2900.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-104e-3135-333539353435,629000,2100.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1052-3135-333539353435,629000,1300.000447,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1056-3135-333539353435,629000,500.0004467,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-105a-3135-333539353435,629000,-299.9995533,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-105e-3135-333539353435,629000,-1099.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1062-3135-333539353435,629000,-1899.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1066-3135-333539353435,629000,-2699.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-106a-3135-333539353435,629000,-3499.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-106e-3135-333539353435,629000,-4299.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1072-3135-333539353435,629000,-5099.999553,167.3119789,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1076-3135-333539353435,629000,-5899.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-107a-3135-333539353435,629000,-6699.999553,167.3119789,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-107e-3135-333539353435,629000,-7499.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1082-3135-333539353435,629000,-8299.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1086-3135-333539353435,629000,-9099.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-108a-3135-333539353435,629000,-9899.999553,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-108e-3135-333539353435,629000,-10699.99955,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1092-3135-333539353435,629000,-11499.99955,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-1096-3135-333539353435,629000,-12299.99955,167.3119789,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-109a-3135-333539353435,629000,-13099.99955,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-109e-3135-333539353435,629000,-13899.99955,167.311979,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10a2-3135-333539353435,629000,-15255.91561,247.6231268,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10a6-3135-333539353435,629000,-16038.05677,415.7159612,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10aa-3135-333539353435,629000,-16820.19794,583.8087955,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10ae-3135-333539353435,629000,-17602.3391,751.9016299,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10b2-3135-333539353435,629000,-18384.48026,919.9944643,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10b6-3135-333539353435,629000,-19166.62143,1088.087299,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10ba-3135-333539353435,629000,-19948.76259,1256.180133,778376.7837,120144.0379,72,15076.87263,scw-C3-JD-27
CN,5b8c7ab1-0005-10be-3135-333539353435,629000,-14445.00178,100.0004697,222400,100000,12,2864,scw-C3-JD-27
CN,5b8c7ab1-0005-10c2-3135-333539353435,629000,7445.001781,100.0004697,222400,100000,12,2864,scw-C3-JD-27
CN,5b8c7ab1-0005-10c6-3135-333539353435,629000,13402.86036,1284.92376,222400,100000,12,2864,scw-C3-JD-27
CN,5b8c7ab1-0005-10ca-3135-333539353435,629000,-20402.86036,1284.92376,222400,100000,12,2864,scw-C3-JD-27
CN,5b8c7ab1-0005-10ce-3135-333539353435,629000,13482.46241,1812.816471,222720,96000,12,2656,scw-C3-JD-27
CN,5b8c7ab1-0005-10d2-3135-333539353435,629000,13425.96817,2339.796927,222720,96000,12,2656,scw-C3-JD-27
CN,5b8c7ab1-0005-10d6-3135-333539353435,629000,-20425.96817,2339.796927,222720,96000,12,2656,scw-C3-JD-27
CN,5b8c7ab1-0005-10da-3135-333539353435,629000,-20482.46241,1812.816471,222720,96000,12,2656,scw-C3-JD-27
CN,5b8c7ab1-0006-9216-3135-333539353735,629000,-20215.9117,2635.088949,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-921a-3135-333539353735,629000,-20196.31603,2639.110105,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-921e-3135-333539353735,629000,-19966.17219,2641.332437,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9222-3135-333539353735,629000,-19985.94431,2644.369398,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9226-3135-333539353735,629000,-19666.08346,2648.833104,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-922a-3135-333539353735,629000,-19646.48779,2652.854261,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-922e-3135-333539353735,629000,-19416.34394,2655.076593,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9232-3135-333539353735,629000,-19436.11607,2658.113554,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9236-3135-333539353735,629000,-18716.38013,2672.573009,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-923a-3135-333539353735,629000,-18696.78446,2676.594165,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-923e-3135-333539353735,629000,-18466.64061,2678.816497,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9242-3135-333539353735,629000,-18486.41273,2681.853458,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9246-3135-333539353735,629000,-18116.56749,2687.566633,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-924a-3135-333539353735,629000,-18096.97183,2691.587789,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-924e-3135-333539353735,629000,-17866.82798,2693.810121,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9252-3135-333539353735,629000,-17886.6001,2696.847082,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9256-3135-333539353735,629000,10866.82798,2693.810121,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-925a-3135-333539353735,629000,10886.6001,2696.847082,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-925e-3135-333539353735,629000,11116.56749,2687.566633,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9262-3135-333539353735,629000,11096.97183,2691.587789,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9266-3135-333539353735,629000,11466.64061,2678.816497,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-926a-3135-333539353735,629000,11486.41273,2681.853458,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-926e-3135-333539353735,629000,11716.38012,2672.573009,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9272-3135-333539353735,629000,11696.78446,2676.594165,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9276-3135-333539353735,629000,12416.34394,2655.076592,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-927a-3135-333539353735,629000,12436.11606,2658.113554,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-927e-3135-333539353735,629000,12666.08346,2648.833104,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9282-3135-333539353735,629000,12646.48779,2652.85426,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9286-3135-333539353735,629000,12966.17219,2641.332437,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-928a-3135-333539353735,629000,12985.94431,2644.369398,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-928e-3135-333539353735,629000,13215.9117,2635.088949,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9292-3135-333539353735,629000,13196.31603,2639.110105,248200,116600,12,3040,scw-C3-JD-27
CN,5b8c7ab1-0006-9296-3135-333539353735,629000,-17515.77953,2702.78251,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-929a-3135-333539353735,629000,-17500.17358,2706.311568,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-929e-3135-333539353735,629000,-17268.00057,2708.976984,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92a2-3135-333539353735,629000,-17283.76337,2711.721823,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92a6-3135-333539353735,629000,-16915.96695,2717.777824,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92aa-3135-333539353735,629000,-16900.36099,2721.306882,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ae-3135-333539353735,629000,-16668.18798,2723.972298,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92b2-3135-333539353735,629000,-16683.95078,2726.717138,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92b6-3135-333539353735,629000,-16316.15436,2732.773139,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ba-3135-333539353735,629000,-16300.54841,2736.302197,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92be-3135-333539353735,629000,-16068.37539,2738.967613,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92c2-3135-333539353735,629000,-16084.13819,2741.712453,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92c6-3135-333539353735,629000,-15716.34177,2747.768453,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ca-3135-333539353735,629000,-15700.73582,2751.297512,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ce-3135-333539353735,629000,-15468.56281,2753.962928,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92d2-3135-333539353735,629000,-15484.32561,2756.707767,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92d6-3135-333539353735,629000,-15116.52918,2762.763768,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92da-3135-333539353735,629000,-15100.92323,2766.292826,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92de-3135-333539353735,629000,-14868.75022,2768.958242,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92e2-3135-333539353735,629000,-14884.51302,2771.703082,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92e6-3135-333539353735,629000,-14516.71659,2777.759083,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ea-3135-333539353735,629000,-14501.11064,2781.288141,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92ee-3135-333539353735,629000,-14268.93763,2783.953557,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92f2-3135-333539353735,629000,-14284.70043,2786.698396,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92f6-3135-333539353735,629000,-13916.90401,2792.754397,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92fa-3135-333539353735,629000,-13901.29805,2796.283455,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-92fe-3135-333539353735,629000,-13669.12504,2798.948871,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9302-3135-333539353735,629000,-13684.88784,2801.693711,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9306-3135-333539353735,629000,-13317.09142,2807.749712,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-930a-3135-333539353735,629000,-13301.48547,2811.27877,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-930e-3135-333539353735,629000,-13069.31245,2813.944186,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9312-3135-333539353735,629000,-13085.07525,2816.689026,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9316-3135-333539353735,629000,-12717.27883,2822.745026,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-931a-3135-333539353735,629000,-12701.67288,2826.274085,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-931e-3135-333539353735,629000,-12469.49987,2828.939501,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9322-3135-333539353735,629000,-12485.26267,2831.68434,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9326-3135-333539353735,629000,-12117.46624,2837.740341,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-932a-3135-333539353735,629000,-12101.86029,2841.269399,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-932e-3135-333539353735,629000,-11869.68728,2843.934815,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9332-3135-333539353735,629000,-11885.45008,2846.679655,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9336-3135-333539353735,629000,-10917.84107,2867.73097,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-933a-3135-333539353735,629000,-10902.23512,2871.260028,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-933e-3135-333539353735,629000,-10670.0621,2873.925444,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9342-3135-333539353735,629000,-10685.8249,2876.670284,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9346-3135-333539353735,629000,-10318.02848,2882.726285,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-934a-3135-333539353735,629000,-10302.42253,2886.255343,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-934e-3135-333539353735,629000,-10070.24952,2888.920759,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9352-3135-333539353735,629000,-10086.01232,2891.665599,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9356-3135-333539353735,629000,-9718.215892,2897.721599,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-935a-3135-333539353735,629000,-9702.60994,2901.250658,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-935e-3135-333539353735,629000,-9470.436928,2903.916074,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9362-3135-333539353735,629000,-9486.199728,2906.660913,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9366-3135-333539353735,629000,-9118.403304,2912.716914,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-936a-3135-333539353735,629000,-9102.797352,2916.245972,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-936e-3135-333539353735,629000,-8870.62434,2918.911388,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9372-3135-333539353735,629000,-8886.38714,2921.656228,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9376-3135-333539353735,629000,-8518.590716,2927.712229,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-937a-3135-333539353735,629000,-8502.984764,2931.241287,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-937e-3135-333539353735,629000,-8270.811752,2933.906703,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9382-3135-333539353735,629000,-8286.574552,2936.651542,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9386-3135-333539353735,629000,-7918.778128,2942.707543,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-938a-3135-333539353735,629000,-7903.172176,2946.236601,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-938e-3135-333539353735,629000,-7670.999164,2948.902017,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9392-3135-333539353735,629000,-7686.761964,2951.646857,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-9396-3135-333539353735,629000,-7318.965541,2957.702858,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-939a-3135-333539353735,629000,-7303.359588,2961.231916,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-939e-3135-333539353735,629000,-7071.186577,2963.897332,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93a2-3135-333539353735,629000,-7086.949376,2966.642172,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93a6-3135-333539353735,629000,-6719.152953,2972.698172,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93aa-3135-333539353735,629000,-6703.547,2976.227231,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93ae-3135-333539353735,629000,-6471.373989,2978.892647,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93b2-3135-333539353735,629000,-6487.136788,2981.637486,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93b6-3135-333539353735,629000,-6119.340365,2987.693487,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93ba-3135-333539353735,629000,-6103.734413,2991.222545,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93be-3135-333539353735,629000,-5871.561401,2993.887961,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93c2-3135-333539353735,629000,-5887.324201,2996.632801,245200,116600,12,3032,scw-C3-JD-27
CN,5b8c7ab1-0006-93c6-3135-333539353735,629000,-5519.527777,3002.688802,245200,116600,12,3032,scw-C3-JD-27
